SETPOINT,PV 1,PV 2,MV 1,MV 2,Outcome
8,4,8,5,39,3
8,3,8,4,30,3
8,2,8,5,34,3
8,1,8,5,37,3
8,1,8,5,42,3
8,0,7,7,47,3
8,1,7,5,46,4
8,3,7,6,44,4
8,4,7,6,38,4
8,4,7,6,36,4
8,2,8,5,31,4
8,1,8,5,40,4
8,1,8,5,43,4
8,1,7,9,44,4
8,1,7,6,46,4
8,3,7,4,46,4
8,4,7,7,42,4
8,4,7,7,39,4
8,3,8,5,37,4
8,1,8,6,37,4
8,1,8,6,43,4
8,1,8,6,46,4
8,3,8,6,46,4
8,4,8,6,41,4
8,4,9,5,35,4
8,3,9,5,36,4
8,1,10,1,36,4
8,1,9,4,41,4
8,1,9,5,43,4
8,2,9,4,41,4
8,2,9,4,39,4
8,2,9,4,37,4
8,2,9,4,37,4
8,1,9,5,37,4
8,0,9,4,41,4
8,0,8,5,43,4
8,0,7,7,45,4
8,2,7,5,46,4
8,3,7,5,42,4
8,4,7,5,38,4
8,2,8,0,36,4
8,1,8,5,36,4
8,1,8,5,41,4
8,1,7,7,43,4
8,2,7,6,47,4
8,4,7,6,44,4
8,4,7,6,38,4
8,2,8,5,38,4
8,1,8,5,42,4
8,0,8,5,45,4
8,1,7,11,47,4
8,3,7,6,45,4
8,4,8,2,37,4
8,3,8,6,36,4
8,2,8,6,39,4
8,1,9,4,38,4
8,0,9,5,44,4
8,1,8,5,48,4
8,3,8,7,51,4
8,5,8,5,38,4
8,4,8,5,35,4
8,3,9,3,36,4
8,1,9,5,37,4
8,0,9,4,42,4
8,1,8,9,45,4
8,3,8,5,47,4
8,4,8,5,41,4
8,3,9,4,33,4
8,2,9,4,34,4
8,1,9,4,37,4
8,0,9,4,41,4
8,1,8,5,43,4
8,2,8,4,40,4
8,3,8,4,36,4
8,2,9,2,32,4
8,1,9,3,39,4
8,1,8,6,40,4
8,0,8,4,43,4
8,1,7,5,46,4
8,3,7,5,42,4
8,3,7,5,38,4
8,2,8,1,37,4
8,1,8,4,40,4
8,1,8,4,43,4
8,2,8,4,43,4
8,3,8,4,40,4
8,3,8,4,37,4
8,2,9,1,36,4
8,1,9,4,37,4
8,1,8,5,41,4
8,1,8,4,43,4
8,2,7,6,43,4
8,3,8,4,41,4
8,3,8,4,38,4
8,2,8,4,38,4
8,1,8,2,39,4
8,0,8,4,43,4
8,0,7,8,48,4
8,2,7,5,46,4
8,3,7,5,41,4
8,4,7,5,37,4
8,3,8,3,36,4
8,1,8,5,37,4
8,1,8,5,42,4
8,0,8,5,44,4
8,2,7,6,49,4
8,4,7,6,43,4
8,4,8,1,39,4
8,3,8,5,35,4
8,1,8,5,38,4
8,1,8,5,41,4
8,0,8,6,41,4
8,2,7,5,47,4
8,4,7,6,51,4
8,5,8,5,41,4
8,4,8,5,35,4
8,3,9,2,32,4
8,1,9,5,38,4
8,0,9,4,42,4
8,1,9,4,44,4
8,1,8,5,44,4
8,3,8,5,42,4
8,3,8,5,37,4
8,3,9,3,33,4
8,2,9,4,36,4
8,1,9,4,39,4
8,1,9,4,41,4
8,1,8,4,45,4
8,1,8,4,43,4
8,1,7,8,44,4
8,2,7,5,45,4
8,3,7,5,41,4
8,3,8,5,35,4
8,2,8,5,35,4
8,1,8,5,38,4
8,1,8,5,39,4
8,0,8,5,43,4
8,0,7,6,48,4
8,2,6,7,47,4
8,4,6,7,41,4
8,5,7,6,35,4
8,4,7,6,35,4
8,2,8,4,32,4
8,1,8,6,40,4
8,1,8,6,44,4
8,1,8,6,44,4
8,1,7,7,50,4
8,3,7,7,47,4
8,4,7,7,42,4
8,5,7,7,39,4
8,4,8,6,30,4
8,2,8,6,36,4
8,1,9,4,39,4
8,1,9,6,42,4
8,1,8,7,44,4
8,1,8,6,46,4
8,3,8,6,46,4
8,4,8,6,42,4
8,4,8,6,39,4
8,3,9,2,37,4
8,2,9,5,33,4
8,1,9,5,44,4
8,0,8,5,44,4
8,0,8,6,48,4
8,2,7,7,47,4
8,4,7,7,42,4
8,5,8,2,39,4
8,4,8,6,35,4
8,3,9,6,36,4
8,2,9,5,38,4
8,1,9,5,42,4
8,0,9,5,45,4
20,1,8,9,53,5
20,4,7,12,58,5
20,7,8,12,49,5
20,8,8,15,43,5
20,8,9,12,40,5
20,8,9,18,38,5
20,7,10,15,41,5
20,6,10,20,41,5
20,5,11,19,48,5
20,7,11,22,52,5
20,9,11,24,51,5
20,11,12,24,46,5
20,12,12,25,43,5
20,13,13,26,40,5
20,12,13,27,39,5
20,11,14,27,40,5
20,9,14,28,46,5
20,10,15,25,46,5
20,11,15,29,49,5
20,12,15,30,47,5
20,13,16,29,40,5
20,13,16,30,42,5
20,13,17,28,42,5
20,13,17,31,42,5
20,13,17,31,42,5
20,12,18,30,39,5
20,12,18,31,44,5
20,12,18,31,44,5
20,13,19,29,44,5
20,13,19,31,42,5
20,13,19,31,42,5
20,13,20,29,42,5
20,12,20,31,36,5
20,12,20,31,40,5
20,11,20,31,43,5
20,11,20,31,45,5
20,12,21,30,45,5
20,12,21,30,43,5
20,13,21,30,41,5
20,12,21,29,40,5
20,10,22,28,41,5
20,10,22,28,45,5
20,8,22,28,48,5
20,9,22,28,52,5
20,11,22,27,50,5
20,12,22,27,45,5
20,13,22,27,41,5
20,13,23,24,38,5
20,11,23,25,36,5
20,10,23,25,38,5
20,9,23,24,41,5
20,9,23,24,44,5
20,10,23,23,44,5
20,10,23,23,43,5
20,10,23,22,40,5
20,9,23,22,39,5
20,8,23,22,43,5
20,8,23,21,44,5
20,8,23,21,43,5
20,8,23,20,42,5
20,9,23,20,40,5
20,9,24,18,36,5
20,7,24,18,37,5
20,6,24,17,40,5
20,5,24,17,44,5
20,6,23,17,50,5
20,7,23,17,45,5
20,8,23,16,40,5
20,7,23,16,38,5
20,6,23,15,37,5
20,5,23,15,41,5
20,4,23,14,44,5
20,5,23,14,45,5
20,6,23,13,43,5
20,7,23,13,40,5
20,5,23,13,36,5
20,4,23,12,38,5
20,3,23,12,42,5
20,4,23,11,44,5
20,4,23,11,42,5
20,5,23,10,40,5
20,5,23,10,39,5
20,3,23,9,40,5
20,3,22,10,45,5
20,2,22,9,45,5
20,1,22,9,50,5
20,4,22,9,48,5
20,5,21,11,43,5
20,6,21,9,39,5
20,5,21,9,37,5
20,4,21,9,38,5
20,3,21,9,39,5
20,2,21,8,42,5
20,2,21,8,43,5
20,3,21,8,45,5
20,4,21,8,43,5
20,4,21,8,41,5
20,4,21,8,39,5
20,4,21,8,38,5
20,3,21,7,38,5
20,2,21,7,38,5
20,2,20,10,41,5
20,3,20,8,44,5
20,4,20,8,41,5
20,4,20,8,39,5
20,4,20,8,39,5
20,3,20,8,39,5
20,2,20,8,43,5
20,2,19,13,44,5
20,3,19,9,45,5
20,4,19,9,42,5
20,5,19,9,41,5
20,5,19,9,38,5
20,3,19,9,39,5
20,3,19,9,42,5
20,3,19,9,44,5
20,3,19,10,44,5
20,4,19,10,43,5
20,5,19,10,42,5
20,5,19,10,40,5
20,5,19,10,39,5
20,4,19,10,39,6
20,3,19,11,41,6
20,3,19,11,43,6
20,4,19,11,45,6
20,5,19,11,44,6
20,5,19,11,41,6
20,6,19,11,38,6
20,5,19,11,38,6
20,5,19,12,40,6
20,3,19,12,43,6
20,2,19,12,47,6
20,4,19,12,48,6
20,5,19,12,45,6
20,6,19,12,43,6
20,7,19,12,40,6
20,6,19,13,37,6
20,5,20,9,36,6
20,4,20,12,41,6
20,2,20,12,45,6
20,2,19,16,50,6
20,4,19,13,53,6
20,6,19,13,49,6
20,7,19,13,45,6
20,8,19,13,40,6
20,7,20,8,37,6
20,5,20,13,34,6
20,4,20,13,40,6
20,4,20,13,44,6
20,5,20,13,45,6
20,5,20,13,43,6
20,6,20,13,41,6
20,7,20,13,37,6
20,6,20,13,38,6
20,5,20,13,40,6
20,4,20,13,43,6
20,4,20,13,45,6
20,5,20,13,45,6
20,6,20,13,43,6
20,6,20,13,40,6
20,6,20,13,39,6
20,5,20,13,39,6
20,4,20,13,42,6
20,4,20,13,45,6
20,5,20,13,45,6
20,6,20,13,44,6
20,7,20,13,41,6
20,6,20,13,37,6
20,5,20,13,37,6
20,4,20,13,41,6
20,4,20,13,44,6
20,5,20,13,45,6
20,6,20,13,43,6
20,7,20,13,39,6
20,5,20,13,38,6
20,4,20,13,43,6
20,4,20,13,44,6
20,5,20,13,45,6
20,6,20,13,43,6
20,6,20,13,40,6
20,6,20,13,38,6
20,5,20,13,38,6
20,4,20,13,43,6
20,4,20,13,45,6
20,5,20,13,45,6
20,6,20,13,44,6
20,6,20,13,41,6
20,6,20,13,39,6
20,5,20,13,37,6
20,4,20,13,40,6
20,4,20,13,44,6
20,4,20,13,45,6
20,6,20,13,45,6
20,6,20,13,43,6
20,7,20,13,37,6
20,6,20,13,38,6
20,4,20,12,41,6
20,4,20,14,47,6
20,4,20,13,45,6
20,6,20,13,44,6
20,7,20,13,40,6
20,6,20,13,37,6
20,6,20,9,35,6
20,4,21,12,38,6
20,3,21,12,42,6
20,3,20,13,46,6
20,4,20,12,47,6
20,5,20,12,45,6
20,6,20,12,42,6
20,6,20,12,39,6
20,6,20,12,39,6
20,4,20,12,38,6
20,3,20,12,42,6
20,4,20,12,45,6
20,5,20,12,45,6
20,6,20,12,44,6
20,6,20,12,40,6
20,6,20,12,38,6
20,5,20,12,40,6
20,3,20,12,43,6
20,4,20,12,46,6
20,5,20,12,45,6
20,6,20,12,42,6
20,7,20,12,39,6
20,7,20,12,37,6
20,5,20,12,36,6
20,4,20,12,40,6
20,3,20,13,47,6
20,4,20,12,46,6
20,6,20,12,44,6
20,6,20,12,40,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,3,20,12,45,6
20,4,20,12,47,6
20,5,20,12,46,6
20,6,20,12,44,6
20,6,20,12,39,6
20,6,20,12,39,6
20,5,20,12,40,6
20,3,20,12,44,6
20,4,20,12,46,6
20,4,20,12,45,6
20,6,20,12,43,6
20,6,20,12,40,6
20,7,20,12,37,6
20,5,20,12,36,6
20,4,20,12,40,6
20,3,20,12,44,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,42,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,39,6
20,3,20,12,43,6
20,4,20,12,46,6
20,5,20,12,46,6
20,6,20,12,45,6
20,6,20,12,41,6
20,6,20,12,39,6
20,5,20,12,38,6
20,4,20,12,42,6
20,4,20,12,44,6
20,3,20,12,45,6
20,4,20,12,46,6
20,5,20,12,44,6
20,6,20,12,41,6
20,6,20,12,38,6
20,5,20,12,38,6
20,3,20,12,42,6
20,4,20,12,45,6
20,5,20,12,45,6
20,6,20,12,43,6
20,6,20,12,39,6
20,6,20,12,39,6
20,6,20,12,38,6
20,4,20,12,39,6
20,3,20,12,42,6
20,4,20,12,46,6
20,4,20,12,46,6
20,6,20,12,45,6
20,6,20,12,39,6
20,6,20,12,39,6
20,6,20,12,38,6
32,5,20,15,43,1
32,4,20,17,49,1
32,5,20,19,52,1
32,7,20,20,52,1
32,9,20,23,49,1
32,10,21,22,46,1
32,11,21,25,42,1
32,11,21,27,42,1
32,10,21,29,44,1
32,9,21,30,52,1
32,11,21,32,55,1
32,13,22,32,54,1
32,15,22,34,50,1
32,16,22,36,46,1
32,17,22,37,44,1
32,17,23,37,42,1
32,17,23,40,41,1
32,17,23,41,44,1
32,17,24,42,45,1
32,17,24,43,45,1
32,18,24,44,44,1
32,19,24,45,45,1
32,19,25,44,36,1
32,18,25,47,42,1
32,16,25,48,49,1
32,17,25,49,53,1
32,19,26,49,47,1
32,20,26,50,47,1
32,21,26,51,46,1
32,21,27,47,45,1
32,22,27,52,43,1
32,22,27,52,42,1
32,22,27,53,42,1
32,21,28,53,39,1
32,19,28,54,43,1
32,19,28,54,49,1
32,21,28,55,52,1
32,22,29,55,51,1
32,23,29,55,44,1
32,23,29,56,43,1
32,24,29,56,42,1
32,23,30,56,41,1
32,23,30,56,42,1
32,23,30,56,42,1
32,23,31,54,42,1
32,23,31,56,41,1
32,22,31,56,42,1
32,22,31,57,45,1
32,23,32,57,44,1
32,23,32,56,40,1
32,22,32,56,41,1
32,22,32,56,45,1
32,22,32,56,46,1
32,22,32,56,45,1
32,23,33,55,44,1
32,23,33,55,40,1
32,22,33,55,41,1
32,22,33,55,43,1
32,22,33,55,43,1
32,22,33,55,42,1
32,22,33,54,42,1
32,22,34,53,40,1
32,21,34,53,41,1
32,21,34,53,43,1
32,20,34,53,44,1
32,20,34,52,45,1
32,21,34,52,44,1
32,21,34,52,43,1
32,21,34,51,42,1
32,21,34,51,42,1
32,21,34,51,41,1
32,20,34,51,41,1
32,18,35,51,44,1
32,19,35,52,44,1
32,19,35,49,47,1
32,20,35,48,44,1
32,20,35,48,42,1
32,20,35,47,41,1
32,18,35,47,40,1
32,17,35,46,42,1
32,17,35,46,46,1
32,18,35,45,47,1
32,19,35,45,43,1
32,19,35,45,40,1
32,19,35,44,39,1
32,18,35,44,39,1
32,16,35,43,42,1
32,15,35,43,46,1
32,16,35,42,48,1
32,17,35,42,46,1
32,18,34,42,46,1
32,18,34,42,42,1
32,18,34,42,40,1
32,18,34,41,39,1
32,16,34,41,40,1
32,15,34,41,44,1
32,15,34,40,46,1
32,16,34,40,46,1
32,17,34,40,45,1
32,17,34,40,43,1
32,17,34,39,41,1
32,16,34,39,40,1
32,14,34,39,40,1
32,14,34,38,47,1
32,14,34,38,47,1
32,16,34,38,44,1
32,16,34,37,41,1
32,16,34,37,40,1
32,15,34,37,40,1
32,14,34,37,41,1
32,13,34,36,44,1
32,13,33,41,48,1
32,14,33,37,49,1
32,15,33,36,45,1
32,16,33,36,42,1
32,15,33,36,40,1
32,15,33,36,41,1
32,15,33,36,40,1
32,15,33,36,40,1
32,14,33,35,39,1
32,12,33,35,42,1
32,12,33,35,47,2
32,13,33,35,50,2
32,14,33,35,49,2
32,15,33,35,45,2
32,15,33,35,40,2
32,15,33,34,39,2
32,14,33,34,39,2
32,13,32,34,42,2
32,12,32,35,48,2
32,13,32,35,49,2
32,14,32,35,47,2
32,15,32,35,44,2
32,15,32,35,40,2
32,15,32,35,40,2
32,14,32,35,39,2
32,12,32,35,42,2
32,12,32,35,47,2
32,13,32,35,48,2
32,15,32,35,47,2
32,15,32,35,43,2
32,15,32,35,40,2
32,15,32,35,40,2
32,13,32,35,39,2
32,12,32,35,48,2
32,13,32,35,49,2
32,14,32,35,47,2
32,15,32,35,43,2
32,15,32,35,41,2
32,15,32,35,40,2
32,14,32,35,39,2
32,13,32,35,43,2
32,12,32,35,48,2
32,13,32,35,48,2
32,15,31,37,46,2
32,15,31,38,41,2
32,15,31,34,41,2
32,15,31,33,42,2
32,14,32,35,37,2
32,12,31,38,41,2
32,13,31,36,51,2
32,14,31,36,49,2
32,16,31,36,47,2
32,15,31,36,41,2
32,14,31,37,40,2
32,13,31,37,49,2
32,14,31,37,48,2
32,15,31,37,45,2
32,16,31,37,42,2
32,16,31,37,41,2
32,16,31,37,41,2
32,16,31,38,41,2
32,15,31,38,41,2
32,15,32,39,36,2
32,13,31,39,41,2
32,12,31,38,48,2
32,13,31,38,52,2
32,15,31,38,51,2
32,16,31,38,47,2
32,17,31,39,43,2
32,17,31,39,41,2
32,17,31,39,41,2
32,15,32,37,41,2
32,14,32,38,42,2
32,14,31,41,47,2
32,15,32,38,46,2
32,16,32,38,45,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,14,32,38,43,2
32,13,32,38,49,2
32,14,32,38,50,2
32,16,32,38,47,2
32,17,32,38,43,2
32,17,32,38,41,2
32,17,32,38,40,2
32,16,32,38,39,2
32,14,32,38,41,2
32,14,32,38,45,2
32,15,32,38,47,2
32,16,32,38,47,2
32,16,32,38,43,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,16,32,38,41,2
32,16,32,38,41,2
32,15,32,38,40,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,16,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,16,32,38,42,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,15,32,38,41,2
32,15,32,38,42,2
32,15,32,38,42,2
32,15,32,38,42,2
32,14,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,42,2
32,16,32,38,42,2
32,15,32,38,42,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,15,32,38,43,2
32,16,32,38,43,2
32,15,32,38,43,2
32,16,32,38,41,2
32,15,32,38,41,2
32,13,32,38,45,2
32,14,32,38,50,2
32,15,32,38,47,2
32,16,32,38,44,2
32,16,32,38,42,2
32,16,32,38,42,2
32,17,32,38,41,2
32,16,32,38,41,2
32,16,32,38,41,2
32,16,32,38,40,2
32,15,32,38,41,2
32,14,32,38,42,2
32,13,32,38,44,2
32,13,32,38,50,2
32,14,32,38,52,2
32,16,32,38,50,2
32,17,32,38,45,2
32,17,32,38,42,2
32,17,32,38,41,2
32,15,32,38,40,2
32,14,32,38,45,2
32,14,32,38,47,2
32,15,32,38,46,2
32,16,32,38,43,2
32,16,32,38,42,2
32,16,32,38,42,2
32,16,32,38,41,2
32,14,32,38,42,2
32,13,32,38,47,2
32,14,32,38,51,2
32,16,32,38,48,2
32,16,32,38,44,2
32,17,32,38,41,2
32,16,32,38,41,2
32,16,32,38,42,2
32,16,32,38,41,2
8,16,32,30,35,3
8,14,32,27,29,3
8,12,32,23,28,3
8,10,32,19,28,3
8,9,32,16,26,3
8,7,32,12,25,3
8,5,31,13,28,3
8,4,31,6,25,3
8,2,31,2,23,3
8,1,30,3,26,3
8,0,29,0,27,3
8,0,28,1,29,3
8,0,26,0,28,3
8,0,24,0,28,3
8,0,23,0,28,3
8,0,21,0,29,3
8,0,20,0,28,3
8,0,18,3,30,3
8,0,17,0,29,3
8,0,15,0,30,3
8,0,14,2,29,3
8,0,13,0,29,3
8,0,12,0,29,3
8,0,10,3,31,3
8,0,9,5,34,3
8,0,8,3,33,3
8,0,7,4,34,3
8,0,6,6,39,3
8,0,5,7,42,3
8,1,4,8,43,3
8,2,4,6,40,3
8,2,4,6,38,3
8,2,4,7,38,3
8,1,5,7,38,3
8,1,5,7,43,3
8,1,5,8,45,3
8,3,5,8,45,3
8,4,5,9,41,3
8,4,6,7,39,3
8,4,6,9,38,3
8,3,7,7,38,3
8,2,7,8,39,3
8,1,8,7,42,3
8,2,8,8,46,3
8,3,8,8,46,3
8,4,8,8,42,3
8,4,9,5,39,3
8,2,9,7,34,3
8,2,9,7,39,3
8,1,9,7,43,3
8,0,9,6,46,3
8,2,9,6,47,3
8,4,9,6,42,3
8,4,9,6,38,3
8,4,9,6,37,3
8,2,10,5,35,3
8,1,10,5,39,3
8,0,10,4,43,3
8,0,9,8,45,3
8,1,8,10,46,3
8,3,8,5,44,3
8,4,8,5,39,3
8,3,9,4,30,3
8,2,9,4,34,3
8,1,9,4,37,3
8,1,9,4,41,3
8,2,9,4,41,3
8,2,9,3,40,3
8,2,9,4,38,3
8,1,9,3,37,3
8,1,8,6,44,3
8,2,8,4,41,3
8,3,8,4,38,3
8,2,8,4,35,3
8,1,9,3,36,3
8,1,8,6,40,3
8,1,8,4,41,3
8,1,7,8,41,3
8,1,7,5,43,3
8,2,6,7,43,3
8,3,7,3,42,3
8,3,7,5,37,3
8,2,7,5,37,3
8,1,8,4,40,3
8,1,7,7,43,3
8,3,7,6,45,3
8,3,8,3,40,3
8,3,8,5,34,3
8,2,8,5,36,3
8,1,8,5,40,3
8,1,8,5,43,3
8,2,8,5,43,3
8,3,8,5,40,3
8,2,9,0,31,3
8,1,9,4,39,3
8,1,8,9,41,3
8,1,8,5,42,3
8,2,8,5,40,3
8,2,8,5,37,3
8,1,9,0,39,3
8,1,8,6,45,3
8,2,8,5,44,3
8,3,8,5,41,3
8,3,9,3,32,3
8,1,9,4,35,3
8,1,9,4,39,3
8,1,9,4,41,3
8,0,8,5,41,3
8,1,8,4,43,3
8,3,7,5,49,3
8,4,8,3,40,3
8,3,8,4,31,3
8,2,8,4,34,3
8,1,8,4,38,3
8,0,8,4,41,3
8,0,7,6,47,3
8,2,6,11,51,3
8,4,7,6,41,3
8,5,7,6,35,3
8,4,7,6,35,3
8,2,8,5,35,3
8,1,8,5,40,4
8,0,8,5,44,4
8,1,7,8,47,4
8,3,7,6,47,4
8,4,7,6,42,4
8,4,7,6,38,4
8,3,8,6,34,4
8,2,8,6,37,4
8,1,9,3,40,4
8,0,8,10,43,4
8,0,7,6,48,4
8,3,7,7,54,4
8,5,7,7,45,4
8,5,7,7,39,4
8,5,8,6,37,4
8,3,8,6,35,4
8,2,9,4,37,4
8,1,9,5,37,4
8,0,9,5,46,4
8,1,8,6,48,4
8,2,7,7,47,4
8,4,8,3,38,4
8,4,8,6,36,4
8,3,8,6,37,4
8,2,9,5,37,4
8,1,9,5,43,4
8,2,8,10,44,4
8,3,8,6,42,4
8,3,9,4,33,4
8,2,9,5,36,4
8,1,9,5,40,4
8,1,9,4,42,4
8,2,8,6,42,4
8,3,8,5,40,4
8,3,9,0,36,4
8,1,9,4,33,4
8,1,9,4,38,4
8,1,8,6,41,4
8,2,8,5,46,4
8,3,8,5,41,4
8,3,9,0,37,4
8,1,9,4,30,4
8,1,9,4,40,4
8,0,8,9,47,4
8,0,8,4,44,4
8,1,7,5,46,4
8,3,7,5,42,4
8,4,7,5,38,4
8,3,7,5,36,4
8,2,8,4,32,4
8,1,8,5,39,4
8,1,8,5,42,4
8,1,7,10,43,4
8,2,7,6,43,4
8,3,8,1,41,4
8,1,8,5,37,4
8,1,8,5,41,4
8,2,8,5,44,4
8,3,8,5,43,4
8,3,8,5,40,4
8,3,8,5,38,4
8,2,9,4,37,4
8,1,9,4,39,4
8,1,8,7,42,4
8,2,8,5,46,4
8,4,9,1,40,4
8,3,9,4,34,4
8,1,9,4,35,4
8,1,9,4,38,4
8,0,9,3,42,4
8,0,8,4,45,4
8,1,7,5,45,4
8,3,7,5,42,4
8,4,7,5,38,4
8,3,7,5,35,4
8,2,8,5,36,4
8,1,8,5,40,4
8,1,8,5,43,4
8,1,8,7,43,4
8,1,7,6,47,4
8,3,7,6,45,4
8,4,7,6,41,4
8,4,8,6,38,4
8,3,8,5,34,4
8,1,8,5,38,4
8,1,8,5,42,4
8,1,8,5,44,4
8,3,8,5,44,4
8,3,8,5,40,4
8,3,9,1,38,4
8,2,9,4,35,4
8,1,9,4,36,4
8,1,9,4,40,4
8,1,9,4,42,4
8,1,8,5,43,4
8,2,8,5,43,4
8,3,8,5,40,4
8,3,8,5,37,4
8,2,8,5,38,4
8,1,8,5,42,4
8,1,8,5,43,4
8,2,8,5,41,4
8,2,8,5,37,4
8,2,9,4,37,4
8,1,9,4,39,4
8,0,9,4,41,4
8,1,8,4,48,4
8,3,8,4,43,4
8,4,8,4,38,4
8,2,8,4,36,4
8,1,9,3,34,4
8,1,8,8,39,4
8,0,8,4,44,4
8,2,7,5,44,4
8,3,7,5,43,4
8,3,7,5,39,4
8,2,8,4,37,4
8,1,8,4,37,4
8,0,8,4,41,4
8,0,7,7,49,4
8,2,7,5,45,4
8,4,7,5,40,4
8,4,7,6,36,4
8,3,8,4,34,4
8,1,8,5,39,4
8,1,8,5,43,4
8,1,7,7,44,4
8,2,7,6,46,4
8,3,7,6,42,4
8,4,7,6,38,4
8,2,8,4,37,4
8,1,8,5,39,4
8,1,8,6,43,4
8,1,8,6,46,4
8,3,7,7,47,4
8,4,8,3,44,4
8,4,8,6,37,4
8,2,8,6,37,4
8,2,9,5,39,4
8,1,9,5,40,4
8,1,9,5,45,4
8,2,8,5,44,4
8,3,8,5,40,4
8,3,9,4,34,4
8,2,9,4,37,4
8,1,9,4,40,4
8,0,9,4,42,4
8,1,8,6,48,4
8,3,8,5,43,4
8,4,8,5,38,4
8,3,8,5,35,4
8,2,9,3,32,4
8,1,9,4,39,4
8,1,8,6,41,4
8,1,7,7,43,4
8,2,7,5,46,4
8,3,7,5,42,4
8,3,7,5,38,4
8,2,8,4,36,4
8,1,8,5,38,4
8,0,8,5,42,4
8,0,7,7,44,4
8,2,7,6,49,4
8,4,7,6,39,4
8,4,7,6,37,4
8,3,8,5,36,4
20,2,8,8,42,5
20,2,9,6,45,5
20,3,8,12,50,5
20,4,9,13,46,5
20,6,9,15,47,5
20,7,10,11,44,5
20,8,10,17,42,5
20,8,10,19,41,5
20,8,11,19,39,5
20,8,12,21,42,5
20,6,12,21,42,5
20,6,12,22,49,5
20,7,13,21,53,5
20,9,13,24,51,5
20,11,13,25,49,5
20,12,14,25,45,5
20,12,14,26,41,5
20,10,15,25,41,5
20,10,15,27,42,5
20,11,15,28,48,5
20,12,16,27,43,5
20,12,16,28,43,5
20,12,17,25,40,5
20,12,17,29,42,5
20,12,17,29,42,5
20,12,18,28,36,5
20,11,18,29,41,5
20,11,18,29,43,5
20,11,18,30,44,5
20,11,19,29,42,5
20,12,19,29,43,5
20,12,19,29,42,5
20,12,20,30,42,5
20,12,20,29,39,5
20,10,20,29,41,5
20,10,20,29,45,5
20,11,20,29,47,5
20,12,21,26,45,5
20,12,21,28,39,5
20,12,21,28,40,5
20,10,21,28,40,5
20,9,21,28,48,5
20,10,22,22,42,5
20,10,22,27,45,5
20,11,22,26,41,5
20,11,22,26,40,5
20,11,22,26,40,5
20,9,22,25,42,5
20,9,22,25,46,5
20,9,22,25,46,5
20,10,22,24,44,5
20,11,23,23,36,5
20,10,23,23,36,5
20,8,23,22,40,5
20,7,23,22,43,5
20,7,23,22,46,5
20,8,23,21,45,5
20,9,23,21,43,5
20,9,23,20,41,5
20,9,23,20,40,5
20,7,23,19,39,5
20,7,23,19,41,5
20,6,23,18,42,5
20,7,23,18,45,5
20,7,23,18,42,5
20,8,23,17,39,5
20,7,23,17,38,5
20,6,23,16,40,5
20,4,23,16,44,5
20,3,23,15,48,5
20,5,23,15,50,5
20,6,23,14,47,5
20,8,23,14,42,5
20,8,23,14,38,5
20,7,23,13,36,5
20,5,23,13,37,5
20,4,23,12,40,5
20,2,23,12,43,5
20,2,23,11,47,5
20,3,22,12,52,5
20,5,22,11,48,5
20,6,22,11,44,5
20,7,22,11,39,5
20,6,22,10,35,5
20,4,22,10,36,5
20,3,22,10,39,5
20,2,22,9,44,5
20,2,22,9,48,5
20,3,21,13,49,5
20,5,21,9,43,5
20,6,21,9,39,5
20,6,21,9,36,5
20,5,21,9,36,5
20,3,21,9,38,5
20,2,21,9,41,5
20,1,21,9,45,5
20,2,20,11,49,5
20,3,20,9,49,5
20,5,20,9,44,5
20,6,20,9,40,5
20,6,20,9,38,5
20,4,20,9,36,5
20,3,20,9,39,5
20,2,20,9,42,5
20,2,20,9,45,5
20,3,20,9,46,5
20,4,20,9,43,5
20,5,20,9,41,5
20,3,20,9,39,5
20,3,20,9,41,5
20,2,20,9,45,5
20,3,20,9,44,5
20,4,19,11,48,5
20,5,19,10,42,5
20,5,20,8,42,5
20,6,20,8,42,5
20,6,20,9,36,5
20,5,20,9,36,5
20,3,20,9,39,5
20,2,20,9,41,5
20,2,20,9,46,5
20,2,19,10,50,6
20,4,19,10,48,6
20,5,19,10,44,6
20,6,19,11,41,6
20,5,19,11,38,6
20,4,19,11,41,6
20,4,19,11,43,6
20,4,19,11,44,6
20,5,19,11,44,6
20,6,20,6,42,6
